"","NG.A3080_CONTROL_STG_2024_001_D1","NG.A3080_CONTROL_STG_2024_001_D5","NG.A3080_CONTROL_STG_2024_001_D90","NG.A3080_CONTROL_STG_2024_002_D1","NG.A3080_CONTROL_STG_2024_002_D5","NG.A3080_CONTROL_STG_2024_002_D90","NG.A3080_CONTROL_STG_2024_003_D1","NG.A3080_CONTROL_STG_2024_003_D5_rep","NG.A3080_CONTROL_STG_2024_003_D90","NG.A3080_CONTROL_STG_2024_004_D1_rep","NG.A3080_CONTROL_STG_2024_004_D5","NG.A3080_CONTROL_STG_2024_004_D90","NG.A3080_CONTROL_STG_2024_005_D1_rep","NG.A3080_SOS_STG_2023_022_D1","NG.A3080_SOS_STG_2023_022_D90","NG.A3080_SOS_STG_2023_033_D1","NG.A3080_SOS_STG_2023_033_D5","NG.A3080_SOS_STG_2023_033_D90","NG.A3080_SOS_STG_2023_035_D1","NG.A3080_SOS_STG_2024_009_D1","NG.A3080_SOS_STG_2024_009_D90","NG.A3080_SOS_STG_2024_011_D5","NG.A3080_UIA_STG_2023_001_D1","NG.A3080_UIA_STG_2023_001_D90","NG.A3080_UIA_STG_2023_004_D1","NG.A3080_UIA_STG_2023_005_D1_rep","NG.A3080_UIA_STG_2023_005_D5_rep","NG.A3080_UIA_STG_2023_005_D90_rep","NG.A3080_UIA_STG_2023_007_D1_rep","NG.A3080_UIA_STG_2023_007_D5_rep","NG.A3080_UIA_STG_2023_007_D90_rep","NG.A3080_UIA_STG_2024_014_D1_rep","NG.A3080_UIA_STG_2024_014_D5_rep","NG.A3080_UIA_STG_2024_014_D90"
"k__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RF39|f__UBA660|g__CAG-533|s__CAG-533 sp900553855",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00254901274506373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia coccoides",0,0,0,0,0,0,0,0,0,0.000438002628015768,0.000355,0.00034999965000035,0.000157999842000158,0,0,0,0,0,0,0,0.000260998695006525,0.000983997048008856,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Fimimorpha|s__Fimimorpha excrementavium",0,0,0,0,0,0,0,0,0,0.000634003804022824,0.00083,0.000645999354000646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000411001644006576
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter faecipullorum",0,0,0,0,0,0,0,0,0,0.000806004836029016,0.001161,0.000551999448000552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosyncoccaceae|g__Nanosyncoccus|s__Nanosyncoccus sp938046735",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025000125000625,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Monoglobales|f__Monoglobaceae|g__Monoglobus|s__Monoglobus pectinilyticus",0,0,0,0,0,0,0.00033999966000034,0.000118999167005831,0,0,0,0,0.00189499810500189,0,0,0,0,0,0,0,0,0.000137999586001242,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella_F|s__Olsenella_F sp001189515",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000933996264014944,0,0.000799003995019975,0,0.000345999654000346,0.000408000408000408,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__Lawsonibacter|s__Lawsonibacter sp900066825",0,0,0,0,0,0,0,0,0,0.000811004866029196,0,0.000543999456000544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011310045240181
"k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces sp001278845",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000703999296000704,0.00177500177500178,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Caccovicinus|s__Caccovicinus merdipullorum",0,0,0,0,0,0,0,0,0,0.000639003834023004,0.001358,0.000214999785000215,0,0,0,0,0,0,0,0,0.0002639986800066,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__Vescimonas|s__Vescimonas sp900757415",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000629003145015725,0,0,0,0,0,0,0,0.000418996648026816,0.0014120070600353,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Scatomonas|s__Scatomonas merdavium",0,0,0,0,7.6e-05,3.5999856000576e-05,0,0.000192998649009457,0,0.000377002262013572,0.000682,0.000531999468000532,3.0999969000031e-05,0,0,0,0,0,0,0.0001140011400114,0,0,0,0,0,0.000111999664001008,0,0,0,0,0,0,0,0.000307001228004912
"k__Bacteria|p__Bacillota_I|c__Bacilli_A|o__ML615J-28|f__CAG-313|g__CAG-313|s__CAG-313 sp003539625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245,0,0,0,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Prevotella|s__Prevotella sp900553595",0.000955999044000956,0.000868007812070309,0.000619003095015475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Varibaculum|s__Varibaculum cambriense_A",0,0,0,0,0,0,0,0,0,0,0,0.00205899794100206,0,0,0,0,0,0,0,0.0002480024800248,0.000128999355003225,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Lancefieldella|s__Lancefieldella rimae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000103000824006592,0,0,0,0,0,0,0,0,0,0.000695,0.00148199407202371,0,0.0001520007600038,0,0,0,0
"k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinotignum|s__Actinotignum timonense_A",0,0,0,0,0,0,0,0,0,0,0,0.00242799757200243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Oscillospirales|f__Acutalibacteraceae|g__Anaeromassilibacillus|s__Anaeromassilibacillus stercoravium",0,0,0,0,0.00017,0.000111999552001792,0.00012999987000013,0.000160998873007889,0,0,0,0,0.000124999875000125,0.0004000016000064,6.200031000155e-05,0,0.00029000232001856,0,0,0.0002730027300273,0.0003319983400083,0,0.000131998944008448,0.000101000505002525,0,0,0,0,0.000124,0,0,0,0,0
"k__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RF39|f__UBA660|g__CAG-302|s__CAG-302 sp000431795",0,0,0,0,0,0,0,0,0.0023969976030024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__UBA3402|s__UBA3402 sp944380605",0,0,0,0,0,0,0,0,0,0.000591003546021276,0.00112,0.00052999947000053,0,0,0,0,0,0,0,0.0001470014700147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sp900766505",0,0,0,0,0,0,0,0,0.000314999685000315,0,0,0,0,0,0,0,0,0,0,0,0,0.00206799379601861,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Pauljensenia|s__Pauljensenia variabilis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000373998878003366,0,0.000196999409001773,0,0,0,0,0,0,0,0,0,0,0,0.00180200901004505,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia_A|s__Blautia_A sp934364795",0.0011989988010012,0.000297002673024057,0.00028200141000705,0,0.000232,0.00035999856000576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__Eubacterium_B|s__Eubacterium_B infirmum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00202199191203235,0,0.00034200171000855,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Oscillospirales|f__UBA644|g__UBA644|s__UBA644 sp900547165",0,0,0,0,0.000617,6.999972000112e-05,0.000441999558000442,0.000265998138013034,0,0,0,0,0,0,0.0002320011600058,0,0,0,0,0,0,0,7.5999392004864e-05,0.0002560012800064,0,0,0,0,4e-04,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira sp003451515",0,0,0,0,0,0,0.000456999543000457,0.0018999867000931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Marinifilaceae|g__Odoribacter|s__Odoribacter sp934725835",0.00057999942000058,0.0017740159661437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia|s__Akkermansia massiliensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00234098829505852,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__Faecousia|s__Faecousia sp900546075",0,0.000700006300056701,0.00018600093000465,0,0,0,0,0,0,0,0,0,0,0.00049500198000792,0.0002760013800069,0,0,0,0,0,0,0,0,0.0006760033800169,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Centipeda|s__Centipeda artemidis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__Guopingia|s__Guopingia tenuis",0,7.000063000567e-05,0,0,0,0,7.5999924000076e-05,0,0,0.00051000306001836,0.000455,0.000452999547000453,0.000116999883000117,0,0,0,0,0,0,0.0002160021600216,0.00011799941000295,0,0,0,0,8.7999736000792e-05,0,0,0.000214,0,0,0,0,0
"k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Saccharimonadaceae|g__Saccharimonas|s__Saccharimonas sp937975975",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023040115200576,0,0,0,0
"k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus oralis_AC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00230301151505758,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eubacterium_I|s__Eubacterium_I sp900546495",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002770027700277,0,0,0,0,0,0.00199399401801795,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Muricoprocola|s__Muricoprocola shaoxingensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226901134505673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Pauljensenia|s__Pauljensenia turicensis_A",0,0,0,0,0,0,0,0,0,0,0,0.00212999787000213,0,0,0,0,0,0,0,0.0001390013900139,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sp000220065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002261,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus vaginalis",0,0,0,0,0,0,0.0004999995000005,0,0.000452999547000453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001303,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Oscillospirales|f__Acutalibacteraceae|g__RGIG7067|s__RGIG7067 sp944384895",0,0,0,0,0,0,0,0,0,0.000668004008024048,0.000347,0.000108999891000109,0,0,0,0,0.000303002424019392,0,0,0.0003650036500365,0.0002839985800071,0,0,0,0,0,0,0,0.000175,0,0,0,0,0
"k__Bacteria|p__Verrucomicrobiota|c__Lentisphaeria|o__Victivallales|f__UBA1829|g__UBA1829|s__UBA1829 sp002338895",0,0,0,0.00013500027000054,0.00196,0.000155999376002496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Saccharimonadaceae|g__Saccharimonas|s__Saccharimonas sp905372855",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193500967504838,0,0.000311999688000312,0,0
"k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter_B|s__Citrobacter_B koseri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00224200448400897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium parvum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00223999104003584,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Aristaeellaceae|g__Ventricola|s__Ventricola sp900548125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011790117901179,0,0,0.000611995104039168,0.0004480022400112,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella sp023656745",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00223698657808053,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__OM05-12|s__OM05-12 sp003438995",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000619002476009904,0.0016120080600403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__QAND01|g__UMGS1975|s__UMGS1975 sp959600905",0.000121999878000122,0.000133001197010773,0.00016600083000415,0,0,0,0.000195999804000196,0.00116099187305689,0.00043999956000044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lacticaseibacillus|s__Lacticaseibacillus rhamnosus",0,0,0,0,0,0,0,7.2999489003577e-05,0,0,0,5.4999945000055e-05,0,0,0,0,0.000387003096024768,0,0,0,0,0.00169299492101524,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes_A|s__Alistipes_A hominis",0,0.000241002169019521,0,0,0,0,0.000196999803000197,0.000186998691009163,0.000307999692000308,0,0,0,0,0.000806003224012896,0.00026600133000665,0,0,0,0,0,0,0,0,0,0,0.0001999994000018,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_B|c__Dehalobacteriia|o__UBA4068|f__UBA4068|g__HGM13862|s__HGM13862 sp944393575",0,0,0,0,0,0,0.000373999626000374,0.000213998502010486,0.000384999615000385,9.4000564003384e-05,0.000208,0.000238999761000239,0,0,0.000103000515002575,0,0,0,0,0.0001490014900149,5.8999705001475e-05,0,0,0.000173000865004325,0,0,0,0,0.000202,0,0,0,0,0
"k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__CAG-267|s__CAG-267 sp001917135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109299672100984,0,0,0.001095,0,0,0,0,0
"k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__Raoultibacter|s__Raoultibacter massiliensis",0,0,0,0.000157000314000628,0.00027,0.000135999456002176,0,0,0,0.000143000858005148,0.000162,0.00102399897600102,0,0,0,0,0.000291002328018624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Aristaeellaceae|g__Limiplasma|s__Limiplasma sp900548145",0,0,0,0,0,0,0.000547999452000548,0.000385997298018914,0.000765999234000766,0,0,0,0,0.000168000672002688,0.000303001515007575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Limosilactobacillus|s__Limosilactobacillus mucosae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021610216102161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia_A|s__Blautia_A sp934394595",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006360031800159,0,0,0,0,0,0,0,0.000650994792041664,0.000501002505012525,0,0,0,0,0.00037,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__CAG-103|s__CAG-103 sp900317855",0,0,0,0,0,0,0.000758999241000759,0.00138799028406801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus oralis_BK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00214601073005365,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Pararoseburia|s__Pararoseburia lenta",0.0019009980990019,0.000233002097018873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sp905221165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000320999037002889,0.00181201449611597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Pygmaiobacter|s__Pygmaiobacter sp944388335",8.2999917000083e-05,5.5000495004455e-05,0.0001120005600028,0,0,0,7.7999922000078e-05,0.000138999027006811,0.000113999886000114,0,0,0,7.4999925000075e-05,0.000579002316009264,0,0,0,0,0,7.70007700077001e-05,0.000540997295013525,0,0.000125998992008064,0.00015400077000385,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__CAG-170|s__CAG-170 sp905214155",0,0.000314002826025434,0,0,0,0,0.000248999751000249,0.000240998313011809,0.000557999442000558,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000256997944016448,0.00026600133000665,0,0,0,0,0.000248,0,0,0,0,0
"k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanogingivalaceae|g__Nanogingivalis|s__Nanogingivalis sp015257755",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00213099786900213,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster lavalensis",0,0,0,0,8e-05,4.6999812000752e-05,0,6.999951000343e-05,0.000168999831000169,0,0,0,0,0,0,0,0,0,0.00134300268600537,0,0.0004119979400103,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter massiliensis",0.00022999977000023,0.000355003195028755,0,0,0,0,0,0,0,0.000504003024018144,0,0.000337999662000338,0.000234999765000235,0,0,0,0.000261002088016704,0,0,0,0.000190999045004775,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_I|c__Bacilli_A|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Traorella|s__Traorella sp944327115",0,0,0,0,0,0,0,0,0,0,0,0,0,6.3000252001008e-05,0.0002120010600053,0,0,0,0,0.0001070010700107,0.00171799141004295,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAKQOE01|s__CAKQOE01 sp934255545",0,0,0,0,0,0,0.000584999415000585,0.000262998159012887,0.000470999529000471,0,0,0,0,0.000347001388005552,0.000429002145010725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__UBA1381|f__UBA1381|g__HGM11525|s__HGM11525 sp900770405",0,0,0,0,0,0,0.00176399823600176,0.000112999209005537,0.000210999789000211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__Christensenella|s__Christensenella massiliensis",9.6999903000097e-05,0.000141001269011421,0.000161000805004025,0.000106000212000424,0.000309,0.000173999304002784,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002920029200292,6.39996800016e-05,0.000413998758003726,0,0,0,0.00031999904000288,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__Neoanaerotignum_A|s__Neoanaerotignum_A sp934256695",0.000624999375000625,0.000347003123028107,0.00046600233001165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002999976000192,0.00033000165000825,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Marinifilaceae|g__Odoribacter|s__Odoribacter sp945900015",0,0,0,0,0,0,0.000862999137000863,0.000993993042048706,0.000198999801000199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Limosilactobacillus|s__Limosilactobacillus oris",0,0,0,9.8000196000392e-05,0,0,0,0,0,0,0,0,0,0.000592002368009472,0,0,0.0010110080880647,0,0,0,0,0.000351998944003168,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella sp902495355",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00204601023005115,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_C|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus intestini",0,0,0.0002920014600073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001743,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__HGM11616|s__HGM11616 sp900761075",0,0,0,0,0.000191,0,5.0999949000051e-05,0.0001999986000098,0.000110999889000111,0,0,0,0.000123999876000124,0.000342001368005472,0,0,0,0,0,0.0003770037700377,0.000234998825005875,0.000247999256002232,0,0,0,0,0,0,0.000154,0,0,0,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides sp905197435",0.000522999477000523,0.000680006120055081,0.0008200041000205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Oscillospirales|f__Butyricicoccaceae|g__Agathobaculum|s__Agathobaculum sp019418305",0,0,0,0,0,0,0,0,0,0.00109600657603946,0,0.000926999073000927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sp013394695",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002022,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__Hominicoprocola|s__Hominicoprocola sp003522105",0,0,0,0,0,0,0.000572999427000573,0.000577995954028322,0.000863999136000864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacillota_A|c__Clostridia|o__Oscillospirales|f__Acutalibacteraceae|g__Heritagella|s__Heritagella sp905200265",0,0,0,0,0,0,0.000587999412000588,0.000470996703023079,0.000624999375000625,0,0,0,9.2999907000093e-05,0,0,0,0,0,0,0.0001010010100101,0.00013399933000335,0,0,0,0,0,0,0,0,0,0,0,0,0
